"","VAR","COU","PAR","IND","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue"
"3784","FD_CO2","MAR","WLD","D23","P1Y","TONNE","6","2018",4.972
"3785","FD_CO2","MAR","WLD","D24T25","P1Y","TONNE","6","2018",2.603
"3786","FD_CO2","MAR","WLD","D24","P1Y","TONNE","6","2018",2.504
"3787","FD_CO2","MAR","WLD","D25","P1Y","TONNE","6","2018",0.099
"3788","FD_CO2","MAR","WLD","D26T27","P1Y","TONNE","6","2018",0.08
"3789","FD_CO2","MAR","WLD","D26","P1Y","TONNE","6","2018",0.047
"3790","FD_CO2","MAR","WLD","D27","P1Y","TONNE","6","2018",0.033
"3791","FD_CO2","MAR","WLD","D28","P1Y","TONNE","6","2018",0.067
"3792","FD_CO2","MAR","WLD","D29T30","P1Y","TONNE","6","2018",0.078
"3793","FD_CO2","MAR","WLD","D29","P1Y","TONNE","6","2018",0.063
"3794","FD_CO2","MAR","WLD","D30","P1Y","TONNE","6","2018",0.015
"3795","FD_CO2","MAR","WLD","D31T33","P1Y","TONNE","6","2018",0.319
"3796","FD_CO2","MAR","WLD","D35T39","P1Y","TONNE","6","2018",24.509
"3797","FD_CO2","MAR","WLD","D35","P1Y","TONNE","6","2018",24.458
"3798","FD_CO2","MAR","WLD","D36T39","P1Y","TONNE","6","2018",0.051
"3799","FD_CO2","MAR","WLD","D41T43","P1Y","TONNE","6","2018",1.098
"3800","FD_CO2","MAR","WLD","D45T82","P1Y","TONNE","6","2018",9.476
"3801","FD_CO2","MAR","WLD","D45T56","P1Y","TONNE","6","2018",8.855
"3802","FD_CO2","MAR","WLD","D45T47","P1Y","TONNE","6","2018",1.013
"3803","FD_CO2","MAR","WLD","D49T53","P1Y","TONNE","6","2018",7.781
"3804","FD_CO2","MAR","WLD","D49","P1Y","TONNE","6","2018",2.195
"3805","FD_CO2","MAR","WLD","D50","P1Y","TONNE","6","2018",3.035
"3806","FD_CO2","MAR","WLD","D51","P1Y","TONNE","6","2018",2.105
"3807","FD_CO2","MAR","WLD","D52","P1Y","TONNE","6","2018",0.316
"3808","FD_CO2","MAR","WLD","D53","P1Y","TONNE","6","2018",0.13
"3809","FD_CO2","MAR","WLD","D55T56","P1Y","TONNE","6","2018",0.06
"3810","FD_CO2","MAR","WLD","D58T63","P1Y","TONNE","6","2018",0.246
"3811","FD_CO2","MAR","WLD","D58T60","P1Y","TONNE","6","2018",0.053
"3812","FD_CO2","MAR","WLD","D61","P1Y","TONNE","6","2018",0.165
"3813","FD_CO2","MAR","WLD","D62T63","P1Y","TONNE","6","2018",0.028
"3814","FD_CO2","MAR","WLD","D64T66","P1Y","TONNE","6","2018",0.07
"3815","FD_CO2","MAR","WLD","D68","P1Y","TONNE","6","2018",0.073
"3816","FD_CO2","MAR","WLD","D69T82","P1Y","TONNE","6","2018",0.233
"3817","FD_CO2","MAR","WLD","D69T75","P1Y","TONNE","6","2018",0.101
"3818","FD_CO2","MAR","WLD","D77T82","P1Y","TONNE","6","2018",0.132
"3819","FD_CO2","MAR","WLD","D84T98","P1Y","TONNE","6","2018",1.663
"3820","FD_CO2","MAR","WLD","D84T88","P1Y","TONNE","6","2018",1.619
"3821","FD_CO2","MAR","WLD","D84","P1Y","TONNE","6","2018",1.159
"3822","FD_CO2","MAR","WLD","D85","P1Y","TONNE","6","2018",0.29
"3823","FD_CO2","MAR","WLD","D86T88","P1Y","TONNE","6","2018",0.17
"3824","FD_CO2","MAR","WLD","D90T98","P1Y","TONNE","6","2018",0.044
"3825","FD_CO2","MAR","WLD","D90T96","P1Y","TONNE","6","2018",0.044
"3826","FD_CO2","MAR","WLD","D90T93","P1Y","TONNE","6","2018",0.021
"3827","FD_CO2","MAR","WLD","D94T96","P1Y","TONNE","6","2018",0.023
"3828","FD_CO2","MAR","WLD","D97T98","P1Y","TONNE","6","2018",0
"3829","FD_CO2","MAR","WLD","D05T39","P1Y","TONNE","6","2018",39.544
"3830","FD_CO2","MAR","WLD","D41T98","P1Y","TONNE","6","2018",12.236
"3831","FD_CO2","MAR","WLD","D45T98","P1Y","TONNE","6","2018",11.139
"3832","FD_CO2","MAR","WLD","D58T82","P1Y","TONNE","6","2018",0.621
"3833","FD_CO2","MAR","WLD","DINFO","P1Y","TONNE","6","2018",0.293
"3834","FD_CO2","MAR","WLD","DMHH","P1Y","TONNE","6","2018",14.845
"3835","FD_CO2","PER","WLD","DTOTAL","P1Y","TONNE","6","2018",62.339
"3836","FD_CO2","PER","WLD","D01T03","P1Y","TONNE","6","2018",1.091
"3837","FD_CO2","PER","WLD","D01T02","P1Y","TONNE","6","2018",0.852
"3838","FD_CO2","PER","WLD","D03","P1Y","TONNE","6","2018",0.239
"3839","FD_CO2","PER","WLD","D05T09","P1Y","TONNE","6","2018",3.169
"3840","FD_CO2","PER","WLD","D05T06","P1Y","TONNE","6","2018",2.724
"3841","FD_CO2","PER","WLD","D07T08","P1Y","TONNE","6","2018",0.382
"3842","FD_CO2","PER","WLD","D09","P1Y","TONNE","6","2018",0.064
"3843","FD_CO2","PER","WLD","D10T33","P1Y","TONNE","6","2018",17.032
"3844","FD_CO2","PER","WLD","D10T12","P1Y","TONNE","6","2018",0.911
"3845","FD_CO2","PER","WLD","D13T15","P1Y","TONNE","6","2018",0.18
"3846","FD_CO2","PER","WLD","D16T18","P1Y","TONNE","6","2018",0.198
"3847","FD_CO2","PER","WLD","D16","P1Y","TONNE","6","2018",0.027
"3848","FD_CO2","PER","WLD","D17T18","P1Y","TONNE","6","2018",0.171
"3849","FD_CO2","PER","WLD","D19T23","P1Y","TONNE","6","2018",6.763
"3850","FD_CO2","PER","WLD","D19","P1Y","TONNE","6","2018",1.439
"3851","FD_CO2","PER","WLD","D20T21","P1Y","TONNE","6","2018",1.196
"3852","FD_CO2","PER","WLD","D20","P1Y","TONNE","6","2018",1.033
"3853","FD_CO2","PER","WLD","D21","P1Y","TONNE","6","2018",0.163
"3854","FD_CO2","PER","WLD","D22","P1Y","TONNE","6","2018",2.483
"3855","FD_CO2","PER","WLD","D23","P1Y","TONNE","6","2018",1.645
"3856","FD_CO2","PER","WLD","D24T25","P1Y","TONNE","6","2018",5.46
"3857","FD_CO2","PER","WLD","D24","P1Y","TONNE","6","2018",5.334
"3858","FD_CO2","PER","WLD","D25","P1Y","TONNE","6","2018",0.126
"3859","FD_CO2","PER","WLD","D26T27","P1Y","TONNE","6","2018",0.12
"3860","FD_CO2","PER","WLD","D26","P1Y","TONNE","6","2018",0.083
"3861","FD_CO2","PER","WLD","D27","P1Y","TONNE","6","2018",0.036
"3862","FD_CO2","PER","WLD","D28","P1Y","TONNE","6","2018",0.083
"3863","FD_CO2","PER","WLD","D29T30","P1Y","TONNE","6","2018",0.062
"3864","FD_CO2","PER","WLD","D29","P1Y","TONNE","6","2018",0.045
"3865","FD_CO2","PER","WLD","D30","P1Y","TONNE","6","2018",0.018
"3866","FD_CO2","PER","WLD","D31T33","P1Y","TONNE","6","2018",3.257
"3867","FD_CO2","PER","WLD","D35T39","P1Y","TONNE","6","2018",14.181
"3868","FD_CO2","PER","WLD","D35","P1Y","TONNE","6","2018",14.137
"3869","FD_CO2","PER","WLD","D36T39","P1Y","TONNE","6","2018",0.044
"3870","FD_CO2","PER","WLD","D41T43","P1Y","TONNE","6","2018",1.275
"3871","FD_CO2","PER","WLD","D45T82","P1Y","TONNE","6","2018",11.202
"3872","FD_CO2","PER","WLD","D45T56","P1Y","TONNE","6","2018",10.2
"3873","FD_CO2","PER","WLD","D45T47","P1Y","TONNE","6","2018",1.05
"3874","FD_CO2","PER","WLD","D49T53","P1Y","TONNE","6","2018",8.846
"3875","FD_CO2","PER","WLD","D49","P1Y","TONNE","6","2018",5.386
"3876","FD_CO2","PER","WLD","D50","P1Y","TONNE","6","2018",1.307
"3877","FD_CO2","PER","WLD","D51","P1Y","TONNE","6","2018",1.622
"3878","FD_CO2","PER","WLD","D52","P1Y","TONNE","6","2018",0.447
"3879","FD_CO2","PER","WLD","D53","P1Y","TONNE","6","2018",0.084
"3880","FD_CO2","PER","WLD","D55T56","P1Y","TONNE","6","2018",0.304
"3881","FD_CO2","PER","WLD","D58T63","P1Y","TONNE","6","2018",0.199
"3882","FD_CO2","PER","WLD","D58T60","P1Y","TONNE","6","2018",0.039
"3883","FD_CO2","PER","WLD","D61","P1Y","TONNE","6","2018",0.137
"3884","FD_CO2","PER","WLD","D62T63","P1Y","TONNE","6","2018",0.023
"3885","FD_CO2","PER","WLD","D64T66","P1Y","TONNE","6","2018",0.226
"3886","FD_CO2","PER","WLD","D68","P1Y","TONNE","6","2018",0.099
"3887","FD_CO2","PER","WLD","D69T82","P1Y","TONNE","6","2018",0.477
"3888","FD_CO2","PER","WLD","D69T75","P1Y","TONNE","6","2018",0.249
"3889","FD_CO2","PER","WLD","D77T82","P1Y","TONNE","6","2018",0.228
"3890","FD_CO2","PER","WLD","D84T98","P1Y","TONNE","6","2018",1.354
"3891","FD_CO2","PER","WLD","D84T88","P1Y","TONNE","6","2018",1.206
"3892","FD_CO2","PER","WLD","D84","P1Y","TONNE","6","2018",0.812
"3893","FD_CO2","PER","WLD","D85","P1Y","TONNE","6","2018",0.18
"3894","FD_CO2","PER","WLD","D86T88","P1Y","TONNE","6","2018",0.213
"3895","FD_CO2","PER","WLD","D90T98","P1Y","TONNE","6","2018",0.148
"3896","FD_CO2","PER","WLD","D90T96","P1Y","TONNE","6","2018",0.148
"3897","FD_CO2","PER","WLD","D90T93","P1Y","TONNE","6","2018",0.054
"3898","FD_CO2","PER","WLD","D94T96","P1Y","TONNE","6","2018",0.095
"3899","FD_CO2","PER","WLD","D97T98","P1Y","TONNE","6","2018",0
"3900","FD_CO2","PER","WLD","D05T39","P1Y","TONNE","6","2018",34.382
"3901","FD_CO2","PER","WLD","D41T98","P1Y","TONNE","6","2018",13.831
"3902","FD_CO2","PER","WLD","D45T98","P1Y","TONNE","6","2018",12.556
"3903","FD_CO2","PER","WLD","D58T82","P1Y","TONNE","6","2018",1.002
"3904","FD_CO2","PER","WLD","DINFO","P1Y","TONNE","6","2018",0.283
"3905","FD_CO2","PER","WLD","DMHH","P1Y","TONNE","6","2018",13.034
"3906","FD_CO2","PHL","WLD","DTOTAL","P1Y","TONNE","6","2018",176.381
"3907","FD_CO2","PHL","WLD","D01T03","P1Y","TONNE","6","2018",1.972
"3908","FD_CO2","PHL","WLD","D01T02","P1Y","TONNE","6","2018",1.36
"3909","FD_CO2","PHL","WLD","D03","P1Y","TONNE","6","2018",0.612
"3910","FD_CO2","PHL","WLD","D05T09","P1Y","TONNE","6","2018",4.975
"3911","FD_CO2","PHL","WLD","D05T06","P1Y","TONNE","6","2018",3.835
"3912","FD_CO2","PHL","WLD","D07T08","P1Y","TONNE","6","2018",1.065
"3913","FD_CO2","PHL","WLD","D09","P1Y","TONNE","6","2018",0.075
"3914","FD_CO2","PHL","WLD","D10T33","P1Y","TONNE","6","2018",38.92
"3915","FD_CO2","PHL","WLD","D10T12","P1Y","TONNE","6","2018",2.334
"3916","FD_CO2","PHL","WLD","D13T15","P1Y","TONNE","6","2018",0.258
"3917","FD_CO2","PHL","WLD","D16T18","P1Y","TONNE","6","2018",1.491
"3918","FD_CO2","PHL","WLD","D16","P1Y","TONNE","6","2018",0.095
"3919","FD_CO2","PHL","WLD","D17T18","P1Y","TONNE","6","2018",1.396
"3920","FD_CO2","PHL","WLD","D19T23","P1Y","TONNE","6","2018",16.83
"3921","FD_CO2","PHL","WLD","D19","P1Y","TONNE","6","2018",3.528
"3922","FD_CO2","PHL","WLD","D20T21","P1Y","TONNE","6","2018",3.578
"3923","FD_CO2","PHL","WLD","D20","P1Y","TONNE","6","2018",3.222
"3924","FD_CO2","PHL","WLD","D21","P1Y","TONNE","6","2018",0.356
"3925","FD_CO2","PHL","WLD","D22","P1Y","TONNE","6","2018",1.947
"3926","FD_CO2","PHL","WLD","D23","P1Y","TONNE","6","2018",7.776
"3927","FD_CO2","PHL","WLD","D24T25","P1Y","TONNE","6","2018",15.86
"3928","FD_CO2","PHL","WLD","D24","P1Y","TONNE","6","2018",15.666
"3929","FD_CO2","PHL","WLD","D25","P1Y","TONNE","6","2018",0.194
"3930","FD_CO2","PHL","WLD","D26T27","P1Y","TONNE","6","2018",0.609
"3931","FD_CO2","PHL","WLD","D26","P1Y","TONNE","6","2018",0.477
"3932","FD_CO2","PHL","WLD","D27","P1Y","TONNE","6","2018",0.131
"3933","FD_CO2","PHL","WLD","D28","P1Y","TONNE","6","2018",0.224
"3934","FD_CO2","PHL","WLD","D29T30","P1Y","TONNE","6","2018",0.258
"3935","FD_CO2","PHL","WLD","D29","P1Y","TONNE","6","2018",0.179
"3936","FD_CO2","PHL","WLD","D30","P1Y","TONNE","6","2018",0.079
"3937","FD_CO2","PHL","WLD","D31T33","P1Y","TONNE","6","2018",1.056
"3938","FD_CO2","PHL","WLD","D35T39","P1Y","TONNE","6","2018",77.314
"3939","FD_CO2","PHL","WLD","D35","P1Y","TONNE","6","2018",77.189
"3940","FD_CO2","PHL","WLD","D36T39","P1Y","TONNE","6","2018",0.125
"3941","FD_CO2","PHL","WLD","D41T43","P1Y","TONNE","6","2018",1.88
"3942","FD_CO2","PHL","WLD","D45T82","P1Y","TONNE","6","2018",30.566
"3943","FD_CO2","PHL","WLD","D45T56","P1Y","TONNE","6","2018",26.939
"3944","FD_CO2","PHL","WLD","D45T47","P1Y","TONNE","6","2018",4.077
"3945","FD_CO2","PHL","WLD","D49T53","P1Y","TONNE","6","2018",22.045
"3946","FD_CO2","PHL","WLD","D49","P1Y","TONNE","6","2018",5.837
"3947","FD_CO2","PHL","WLD","D50","P1Y","TONNE","6","2018",8.353
"3948","FD_CO2","PHL","WLD","D51","P1Y","TONNE","6","2018",7.148
"3949","FD_CO2","PHL","WLD","D52","P1Y","TONNE","6","2018",0.591
"3950","FD_CO2","PHL","WLD","D53","P1Y","TONNE","6","2018",0.116
"3951","FD_CO2","PHL","WLD","D55T56","P1Y","TONNE","6","2018",0.818
"3952","FD_CO2","PHL","WLD","D58T63","P1Y","TONNE","6","2018",0.444
"3953","FD_CO2","PHL","WLD","D58T60","P1Y","TONNE","6","2018",0.084
"3954","FD_CO2","PHL","WLD","D61","P1Y","TONNE","6","2018",0.293
"3955","FD_CO2","PHL","WLD","D62T63","P1Y","TONNE","6","2018",0.067
"3956","FD_CO2","PHL","WLD","D64T66","P1Y","TONNE","6","2018",1.778
"3957","FD_CO2","PHL","WLD","D68","P1Y","TONNE","6","2018",0.759
"3958","FD_CO2","PHL","WLD","D69T82","P1Y","TONNE","6","2018",0.645
"3959","FD_CO2","PHL","WLD","D69T75","P1Y","TONNE","6","2018",0.272
"3960","FD_CO2","PHL","WLD","D77T82","P1Y","TONNE","6","2018",0.373
"3961","FD_CO2","PHL","WLD","D84T98","P1Y","TONNE","6","2018",2.26
"3962","FD_CO2","PHL","WLD","D84T88","P1Y","TONNE","6","2018",1.542
"3963","FD_CO2","PHL","WLD","D84","P1Y","TONNE","6","2018",0.687
"3964","FD_CO2","PHL","WLD","D85","P1Y","TONNE","6","2018",0.558
"3965","FD_CO2","PHL","WLD","D86T88","P1Y","TONNE","6","2018",0.298
"3966","FD_CO2","PHL","WLD","D90T98","P1Y","TONNE","6","2018",0.718
"3967","FD_CO2","PHL","WLD","D90T96","P1Y","TONNE","6","2018",0.718
"3968","FD_CO2","PHL","WLD","D90T93","P1Y","TONNE","6","2018",0.215
"3969","FD_CO2","PHL","WLD","D94T96","P1Y","TONNE","6","2018",0.504
"3970","FD_CO2","PHL","WLD","D97T98","P1Y","TONNE","6","2018",0
"3971","FD_CO2","PHL","WLD","D05T39","P1Y","TONNE","6","2018",121.209
"3972","FD_CO2","PHL","WLD","D41T98","P1Y","TONNE","6","2018",34.707
"3973","FD_CO2","PHL","WLD","D45T98","P1Y","TONNE","6","2018",32.826
"3974","FD_CO2","PHL","WLD","D58T82","P1Y","TONNE","6","2018",3.627
"3975","FD_CO2","PHL","WLD","DINFO","P1Y","TONNE","6","2018",0.921
"3976","FD_CO2","PHL","WLD","DMHH","P1Y","TONNE","6","2018",18.494
"3977","FD_CO2","ROU","WLD","DTOTAL","P1Y","TONNE","6","2018",81.482
"3978","FD_CO2","ROU","WLD","D01T03","P1Y","TONNE","6","2018",2.139
"3979","FD_CO2","ROU","WLD","D01T02","P1Y","TONNE","6","2018",2.113
"3980","FD_CO2","ROU","WLD","D03","P1Y","TONNE","6","2018",0.026
"3981","FD_CO2","ROU","WLD","D05T09","P1Y","TONNE","6","2018",2.199
"3982","FD_CO2","ROU","WLD","D05T06","P1Y","TONNE","6","2018",1.882
"3983","FD_CO2","ROU","WLD","D07T08","P1Y","TONNE","6","2018",0.242
"3984","FD_CO2","ROU","WLD","D09","P1Y","TONNE","6","2018",0.076
"3985","FD_CO2","ROU","WLD","D10T33","P1Y","TONNE","6","2018",19.251
"3986","FD_CO2","ROU","WLD","D10T12","P1Y","TONNE","6","2018",1.165
"3987","FD_CO2","ROU","WLD","D13T15","P1Y","TONNE","6","2018",0.267
"3988","FD_CO2","ROU","WLD","D16T18","P1Y","TONNE","6","2018",0.474
"3989","FD_CO2","ROU","WLD","D16","P1Y","TONNE","6","2018",0.149
"3990","FD_CO2","ROU","WLD","D17T18","P1Y","TONNE","6","2018",0.325
"3991","FD_CO2","ROU","WLD","D19T23","P1Y","TONNE","6","2018",10.459
"3992","FD_CO2","ROU","WLD","D19","P1Y","TONNE","6","2018",3.247
"3993","FD_CO2","ROU","WLD","D20T21","P1Y","TONNE","6","2018",2.746
"3994","FD_CO2","ROU","WLD","D20","P1Y","TONNE","6","2018",2.244
"3995","FD_CO2","ROU","WLD","D21","P1Y","TONNE","6","2018",0.502
"3996","FD_CO2","ROU","WLD","D22","P1Y","TONNE","6","2018",0.571
"3997","FD_CO2","ROU","WLD","D23","P1Y","TONNE","6","2018",3.895
"3998","FD_CO2","ROU","WLD","D24T25","P1Y","TONNE","6","2018",5.946
"3999","FD_CO2","ROU","WLD","D24","P1Y","TONNE","6","2018",5.753
"4000","FD_CO2","ROU","WLD","D25","P1Y","TONNE","6","2018",0.192
"4001","FD_CO2","ROU","WLD","D26T27","P1Y","TONNE","6","2018",0.175
"4002","FD_CO2","ROU","WLD","D26","P1Y","TONNE","6","2018",0.092
"4003","FD_CO2","ROU","WLD","D27","P1Y","TONNE","6","2018",0.083
"4004","FD_CO2","ROU","WLD","D28","P1Y","TONNE","6","2018",0.169
"4005","FD_CO2","ROU","WLD","D29T30","P1Y","TONNE","6","2018",0.229
"4006","FD_CO2","ROU","WLD","D29","P1Y","TONNE","6","2018",0.205
"4007","FD_CO2","ROU","WLD","D30","P1Y","TONNE","6","2018",0.024
"4008","FD_CO2","ROU","WLD","D31T33","P1Y","TONNE","6","2018",0.368
"4009","FD_CO2","ROU","WLD","D35T39","P1Y","TONNE","6","2018",26.967
"4010","FD_CO2","ROU","WLD","D35","P1Y","TONNE","6","2018",26.87
"4011","FD_CO2","ROU","WLD","D36T39","P1Y","TONNE","6","2018",0.097
"4012","FD_CO2","ROU","WLD","D41T43","P1Y","TONNE","6","2018",1.406
"4013","FD_CO2","ROU","WLD","D45T82","P1Y","TONNE","6","2018",10.486
"4014","FD_CO2","ROU","WLD","D45T56","P1Y","TONNE","6","2018",9.188
"4015","FD_CO2","ROU","WLD","D45T47","P1Y","TONNE","6","2018",2.321
"4016","FD_CO2","ROU","WLD","D49T53","P1Y","TONNE","6","2018",6.777
"4017","FD_CO2","ROU","WLD","D49","P1Y","TONNE","6","2018",3.323
"4018","FD_CO2","ROU","WLD","D50","P1Y","TONNE","6","2018",1.049
"4019","FD_CO2","ROU","WLD","D51","P1Y","TONNE","6","2018",2.101
"4020","FD_CO2","ROU","WLD","D52","P1Y","TONNE","6","2018",0.235
"4021","FD_CO2","ROU","WLD","D53","P1Y","TONNE","6","2018",0.069
"4022","FD_CO2","ROU","WLD","D55T56","P1Y","TONNE","6","2018",0.09
"4023","FD_CO2","ROU","WLD","D58T63","P1Y","TONNE","6","2018",0.286
"4024","FD_CO2","ROU","WLD","D58T60","P1Y","TONNE","6","2018",0.055
"4025","FD_CO2","ROU","WLD","D61","P1Y","TONNE","6","2018",0.089
"4026","FD_CO2","ROU","WLD","D62T63","P1Y","TONNE","6","2018",0.142
"4027","FD_CO2","ROU","WLD","D64T66","P1Y","TONNE","6","2018",0.141
"4028","FD_CO2","ROU","WLD","D68","P1Y","TONNE","6","2018",0.28
"4029","FD_CO2","ROU","WLD","D69T82","P1Y","TONNE","6","2018",0.591
"4030","FD_CO2","ROU","WLD","D69T75","P1Y","TONNE","6","2018",0.339
"4031","FD_CO2","ROU","WLD","D77T82","P1Y","TONNE","6","2018",0.252
"4032","FD_CO2","ROU","WLD","D84T98","P1Y","TONNE","6","2018",0.69
"4033","FD_CO2","ROU","WLD","D84T88","P1Y","TONNE","6","2018",0.5
"4034","FD_CO2","ROU","WLD","D84","P1Y","TONNE","6","2018",0.214
"4035","FD_CO2","ROU","WLD","D85","P1Y","TONNE","6","2018",0.104
"4036","FD_CO2","ROU","WLD","D86T88","P1Y","TONNE","6","2018",0.181
"4037","FD_CO2","ROU","WLD","D90T98","P1Y","TONNE","6","2018",0.19
"4038","FD_CO2","ROU","WLD","D90T96","P1Y","TONNE","6","2018",0.19
"4039","FD_CO2","ROU","WLD","D90T93","P1Y","TONNE","6","2018",0.093
"4040","FD_CO2","ROU","WLD","D94T96","P1Y","TONNE","6","2018",0.097
"4041","FD_CO2","ROU","WLD","D97T98","P1Y","TONNE","6","2018",0
"4042","FD_CO2","ROU","WLD","D05T39","P1Y","TONNE","6","2018",48.417
"4043","FD_CO2","ROU","WLD","D41T98","P1Y","TONNE","6","2018",12.582
"4044","FD_CO2","ROU","WLD","D45T98","P1Y","TONNE","6","2018",11.176
"4045","FD_CO2","ROU","WLD","D58T82","P1Y","TONNE","6","2018",1.298
"4046","FD_CO2","ROU","WLD","DINFO","P1Y","TONNE","6","2018",0.378
"4047","FD_CO2","ROU","WLD","DMHH","P1Y","TONNE","6","2018",18.344
"4048","FD_CO2","RUS","WLD","DTOTAL","P1Y","TONNE","6","2018",1282.695
"4049","FD_CO2","RUS","WLD","D01T03","P1Y","TONNE","6","2018",21.045
"4050","FD_CO2","RUS","WLD","D01T02","P1Y","TONNE","6","2018",18.282
"4051","FD_CO2","RUS","WLD","D03","P1Y","TONNE","6","2018",2.763
"4052","FD_CO2","RUS","WLD","D05T09","P1Y","TONNE","6","2018",15.666
"4053","FD_CO2","RUS","WLD","D05T06","P1Y","TONNE","6","2018",9.308
"4054","FD_CO2","RUS","WLD","D07T08","P1Y","TONNE","6","2018",3.737
"4055","FD_CO2","RUS","WLD","D09","P1Y","TONNE","6","2018",2.62
"4056","FD_CO2","RUS","WLD","D10T33","P1Y","TONNE","6","2018",249.564
"4057","FD_CO2","RUS","WLD","D10T12","P1Y","TONNE","6","2018",10.804
"4058","FD_CO2","RUS","WLD","D13T15","P1Y","TONNE","6","2018",1.132
"4059","FD_CO2","RUS","WLD","D16T18","P1Y","TONNE","6","2018",5.602
"4060","FD_CO2","RUS","WLD","D16","P1Y","TONNE","6","2018",2.661
"4061","FD_CO2","RUS","WLD","D17T18","P1Y","TONNE","6","2018",2.941
"4062","FD_CO2","RUS","WLD","D19T23","P1Y","TONNE","6","2018",93.786
"4063","FD_CO2","RUS","WLD","D19","P1Y","TONNE","6","2018",30.107
"4064","FD_CO2","RUS","WLD","D20T21","P1Y","TONNE","6","2018",25.821
"4065","FD_CO2","RUS","WLD","D20","P1Y","TONNE","6","2018",21.418
"4066","FD_CO2","RUS","WLD","D21","P1Y","TONNE","6","2018",4.403
"4067","FD_CO2","RUS","WLD","D22","P1Y","TONNE","6","2018",11.272
"4068","FD_CO2","RUS","WLD","D23","P1Y","TONNE","6","2018",26.586
"4069","FD_CO2","RUS","WLD","D24T25","P1Y","TONNE","6","2018",124.052
"4070","FD_CO2","RUS","WLD","D24","P1Y","TONNE","6","2018",119.68
"4071","FD_CO2","RUS","WLD","D25","P1Y","TONNE","6","2018",4.372
"4072","FD_CO2","RUS","WLD","D26T27","P1Y","TONNE","6","2018",2.244
"4073","FD_CO2","RUS","WLD","D26","P1Y","TONNE","6","2018",1.378
"4074","FD_CO2","RUS","WLD","D27","P1Y","TONNE","6","2018",0.866
"4075","FD_CO2","RUS","WLD","D28","P1Y","TONNE","6","2018",1.22
"4076","FD_CO2","RUS","WLD","D29T30","P1Y","TONNE","6","2018",2.765
"4077","FD_CO2","RUS","WLD","D29","P1Y","TONNE","6","2018",1.5
"4078","FD_CO2","RUS","WLD","D30","P1Y","TONNE","6","2018",1.265
"4079","FD_CO2","RUS","WLD","D31T33","P1Y","TONNE","6","2018",7.958
"4080","FD_CO2","RUS","WLD","D35T39","P1Y","TONNE","6","2018",543.921
"4081","FD_CO2","RUS","WLD","D35","P1Y","TONNE","6","2018",542.966
"4082","FD_CO2","RUS","WLD","D36T39","P1Y","TONNE","6","2018",0.955
"4083","FD_CO2","RUS","WLD","D41T43","P1Y","TONNE","6","2018",28.851
"4084","FD_CO2","RUS","WLD","D45T82","P1Y","TONNE","6","2018",158.021
"4085","FD_CO2","RUS","WLD","D45T56","P1Y","TONNE","6","2018",146.918
"4086","FD_CO2","RUS","WLD","D45T47","P1Y","TONNE","6","2018",11.868
"4087","FD_CO2","RUS","WLD","D49T53","P1Y","TONNE","6","2018",134.367
"4088","FD_CO2","RUS","WLD","D49","P1Y","TONNE","6","2018",84.867
"4089","FD_CO2","RUS","WLD","D50","P1Y","TONNE","6","2018",12.377
"4090","FD_CO2","RUS","WLD","D51","P1Y","TONNE","6","2018",31.1
"4091","FD_CO2","RUS","WLD","D52","P1Y","TONNE","6","2018",5.577
"4092","FD_CO2","RUS","WLD","D53","P1Y","TONNE","6","2018",0.446
"4093","FD_CO2","RUS","WLD","D55T56","P1Y","TONNE","6","2018",0.683
"4094","FD_CO2","RUS","WLD","D58T63","P1Y","TONNE","6","2018",1.571
"4095","FD_CO2","RUS","WLD","D58T60","P1Y","TONNE","6","2018",0.28
"4096","FD_CO2","RUS","WLD","D61","P1Y","TONNE","6","2018",0.8
"4097","FD_CO2","RUS","WLD","D62T63","P1Y","TONNE","6","2018",0.49
"4098","FD_CO2","RUS","WLD","D64T66","P1Y","TONNE","6","2018",1.662
"4099","FD_CO2","RUS","WLD","D68","P1Y","TONNE","6","2018",2.968
"4100","FD_CO2","RUS","WLD","D69T82","P1Y","TONNE","6","2018",4.902
"4101","FD_CO2","RUS","WLD","D69T75","P1Y","TONNE","6","2018",2.824
"4102","FD_CO2","RUS","WLD","D77T82","P1Y","TONNE","6","2018",2.078
"4103","FD_CO2","RUS","WLD","D84T98","P1Y","TONNE","6","2018",10.761
"4104","FD_CO2","RUS","WLD","D84T88","P1Y","TONNE","6","2018",9.708
"4105","FD_CO2","RUS","WLD","D84","P1Y","TONNE","6","2018",6.341
"4106","FD_CO2","RUS","WLD","D85","P1Y","TONNE","6","2018",1.371
"4107","FD_CO2","RUS","WLD","D86T88","P1Y","TONNE","6","2018",1.996
"4108","FD_CO2","RUS","WLD","D90T98","P1Y","TONNE","6","2018",1.054
"4109","FD_CO2","RUS","WLD","D90T96","P1Y","TONNE","6","2018",1.054
"4110","FD_CO2","RUS","WLD","D90T93","P1Y","TONNE","6","2018",0.692
"4111","FD_CO2","RUS","WLD","D94T96","P1Y","TONNE","6","2018",0.362
"4112","FD_CO2","RUS","WLD","D97T98","P1Y","TONNE","6","2018",0
"4113","FD_CO2","RUS","WLD","D05T39","P1Y","TONNE","6","2018",809.151
"4114","FD_CO2","RUS","WLD","D41T98","P1Y","TONNE","6","2018",197.634
